pid,measure,feature,feature_value,guideline_value,difference,critical_score,segment,smoothed_score_mean,shap_mean
55.0,26.0,1.0,0.9627747626820636,-0.16666666666666666,1.1294414293487305,4.0,0,0.06783608275959067,-0.20645923000000002
55.0,27.0,1.0,0.921490838330808,0.6666666666666666,0.2548241716641414,1.0,0,0.06783608275959067,-0.20645923000000002
55.0,28.0,1.0,0.907986583567566,0.6666666666666666,0.24131991690089935,1.0,0,0.06783608275959067,-0.20645923000000002
55.0,29.0,1.0,0.955180131502984,0.6666666666666666,0.2885134648363173,1.0,0,0.06783608275959067,-0.20645923000000002
55.0,30.0,1.0,0.9673832441663636,0.6666666666666666,0.3007165774996969,1.0,0,0.06783608275959067,-0.20645923000000002
55.0,41.0,1.0,0.9802519776931284,0.6666666666666666,0.3135853110264618,6.0,1,0.09424648742516623,-0.182250922
55.0,42.0,1.0,0.9875507562102626,0.6666666666666666,0.32088408954359593,6.0,1,0.09424648742516623,-0.182250922
55.0,43.0,1.0,0.9740158303082096,0.6666666666666666,0.30734916364154297,4.0,1,0.09424648742516623,-0.182250922
55.0,44.0,1.0,0.9828228287381712,0.6666666666666666,0.3161561620715045,2.0,1,0.09424648742516623,-0.182250922
55.0,45.0,1.0,0.9855417013661708,0.6666666666666666,0.3188750346995042,1.0,1,0.09424648742516623,-0.182250922
55.0,51.0,1.0,0.980750336072812,0.6666666666666666,0.3140836694061454,1.0,2,0.08111015835015974,-0.21813364000000002
55.0,52.0,1.0,0.9738710472927052,0.6666666666666666,0.3072043806260386,1.0,2,0.08111015835015974,-0.21813364000000002
55.0,53.0,1.0,0.9680111452441305,0.6666666666666666,0.3013444785774638,3.0,2,0.08111015835015974,-0.21813364000000002
55.0,54.0,1.0,0.980956651869906,0.6666666666666666,0.31428998520323925,6.0,2,0.08111015835015974,-0.21813364000000002
55.0,55.0,1.0,0.9539203287641274,0.6666666666666666,0.2872536620974607,6.0,2,0.08111015835015974,-0.21813364000000002
55.0,37.0,4.0,-0.9785392517709012,0.0,-0.9785392517709012,3.0,3,0.1991406974785384,-0.09940434159999999
55.0,38.0,4.0,-0.9801207204593356,0.0,-0.9801207204593356,3.0,3,0.1991406974785384,-0.09940434159999999
55.0,39.0,4.0,-0.9737022607772616,0.0,-0.9737022607772616,4.0,3,0.1991406974785384,-0.09940434159999999
55.0,40.0,4.0,-0.9929596401151446,0.0,-0.9929596401151446,6.0,3,0.1991406974785384,-0.09940434159999999
55.0,41.0,4.0,-0.9840486265187808,0.0,-0.9840486265187808,9.0,4,0.24461439010490876,-0.1039014474
55.0,42.0,4.0,-0.9854033954855704,,-0.9854033954855704,6.0,4,0.24461439010490876,-0.1039014474
55.0,43.0,4.0,-0.976559058277926,,-0.976559058277926,3.0,4,0.24461439010490876,-0.1039014474
55.0,44.0,4.0,-0.9777914284454238,,-0.9777914284454238,1.0,4,0.24461439010490876,-0.1039014474
55.0,45.0,4.0,-0.9965618796416889,,-0.9965618796416889,3.0,4,0.24461439010490876,-0.1039014474
55.0,56.0,4.0,-0.9451580987665916,,-0.9451580987665916,6.0,5,0.16303746780639453,-0.097805213
55.0,57.0,4.0,-0.9513489062071812,,-0.9513489062071812,4.0,5,0.16303746780639453,-0.097805213
55.0,58.0,4.0,-0.9396792999055386,,-0.9396792999055386,3.0,5,0.16303746780639453,-0.097805213
55.0,59.0,4.0,-0.9622059178343052,,-0.9622059178343052,1.0,5,0.16303746780639453,-0.097805213
55.0,53.0,5.0,0.3465315752230158,-0.6666666666666666,1.0131982418896823,3.0,6,0.13881027605033608,-0.10855887599999998
55.0,54.0,5.0,0.3472339633521801,-0.6666666666666666,1.013900630018847,6.0,6,0.13881027605033608,-0.10855887599999998
55.0,55.0,5.0,0.3528753573497241,,0.3528753573497241,6.0,6,0.13881027605033608,-0.10855887599999998
55.0,56.0,5.0,0.35572472519564524,,0.35572472519564524,6.0,7,0.08039259894567026,-0.10776659200000001
55.0,57.0,5.0,0.3259571467039624,,0.3259571467039624,4.0,7,0.08039259894567026,-0.10776659200000001
55.0,58.0,5.0,0.3172671177102109,,0.3172671177102109,3.0,7,0.08039259894567026,-0.10776659200000001
55.0,59.0,5.0,0.3513581837504116,,0.3513581837504116,1.0,7,0.08039259894567026,-0.10776659200000001
55.0,31.0,6.0,0.03477183196902334,1.0,-0.9652281680309768,1.0,8,0.07779903036733608,-0.012578111999999999
55.0,32.0,6.0,0.04486301764571588,1.0,-0.955136982354284,1.0,8,0.07779903036733608,-0.012578111999999999
55.0,33.0,6.0,0.035878088509857964,1.0,-0.964121911490142,1.0,8,0.07779903036733608,-0.012578111999999999
55.0,34.0,6.0,0.041527483674048016,1.0,-0.958472516325952,1.0,8,0.07779903036733608,-0.012578111999999999
55.0,35.0,6.0,0.03294813748557046,1.0,-0.9670518625144296,2.0,8,0.07779903036733608,-0.012578111999999999
55.0,36.0,6.0,0.051329674831634975,1.0,-0.9486703251683649,2.0,9,0.1327417691554449,-0.011186023940000001
55.0,37.0,6.0,0.03081525506242855,1.0,-0.9691847449375716,1.0,9,0.1327417691554449,-0.011186023940000001
55.0,38.0,6.0,0.026584161938278728,1.0,-0.9734158380617212,1.0,9,0.1327417691554449,-0.011186023940000001
55.0,39.0,6.0,0.04058944213675342,1.0,-0.9594105578632466,2.0,9,0.1327417691554449,-0.011186023940000001
55.0,40.0,6.0,0.025309690393904072,1.0,-0.974690309606096,4.0,9,0.1327417691554449,-0.011186023940000001
55.0,37.0,7.0,-0.6108301124668749,0.0,-0.6108301124668749,2.0,10,0.11665274568996305,-0.11516631199999998
55.0,38.0,7.0,-0.6352656754046708,0.0,-0.6352656754046708,2.0,10,0.11665274568996305,-0.11516631199999998
55.0,39.0,7.0,-0.6461135428413419,0.0,-0.6461135428413419,3.0,10,0.11665274568996305,-0.11516631199999998
55.0,40.0,7.0,-0.6306992000452638,0.0,-0.6306992000452638,5.0,10,0.11665274568996305,-0.11516631199999998
55.0,41.0,7.0,-0.6240333709610419,0.0,-0.6240333709610419,7.0,11,0.1555725615293706,-0.12373044599999998
55.0,42.0,7.0,-0.5992240392384833,,-0.5992240392384833,5.0,11,0.1555725615293706,-0.12373044599999998
55.0,43.0,7.0,-0.6263707593935841,,-0.6263707593935841,2.0,11,0.1555725615293706,-0.12373044599999998
55.0,44.0,7.0,-0.5908839660335234,,-0.5908839660335234,1.0,11,0.1555725615293706,-0.12373044599999998
55.0,45.0,7.0,-0.6192646756398481,,-0.6192646756398481,3.0,11,0.1555725615293706,-0.12373044599999998
55.0,46.0,7.0,-0.6017140213492082,,-0.6017140213492082,3.0,12,0.05517558965487355,-0.124709958
55.0,47.0,7.0,-0.5934616752214062,,-0.5934616752214062,2.0,12,0.05517558965487355,-0.124709958
55.0,48.0,7.0,-0.6061070428459616,,-0.6061070428459616,1.0,12,0.05517558965487355,-0.124709958
55.0,41.0,8.0,-0.6821001233608444,,-0.6821001233608444,6.0,13,0.1614435510014,-0.039807510000000004
55.0,42.0,8.0,-0.6727790499738581,,-0.6727790499738581,6.0,13,0.1614435510014,-0.039807510000000004
55.0,43.0,8.0,-0.6764567290716389,,-0.6764567290716389,3.0,13,0.1614435510014,-0.039807510000000004
55.0,44.0,8.0,-0.6740835258931563,,-0.6740835258931563,1.0,13,0.1614435510014,-0.039807510000000004
55.0,45.0,8.0,-0.6767382939360016,,-0.6767382939360016,2.0,13,0.1614435510014,-0.039807510000000004
55.0,66.0,8.0,-0.6786401902982235,,-0.6786401902982235,2.0,14,0.1360779491203364,-0.0403516216
55.0,67.0,8.0,-0.6977395465948416,,-0.6977395465948416,2.0,14,0.1360779491203364,-0.0403516216
55.0,68.0,8.0,-0.6991974734601778,,-0.6991974734601778,2.0,14,0.1360779491203364,-0.0403516216
55.0,69.0,8.0,-0.6886162163263996,,-0.6886162163263996,3.0,14,0.1360779491203364,-0.0403516216
55.0,70.0,8.0,-0.6891628674619126,,-0.6891628674619126,5.0,14,0.1360779491203364,-0.0403516216
55.0,71.0,8.0,-0.6984647952001382,,-0.6984647952001382,5.0,15,0.09018080473432721,-0.034326264599999996
55.0,72.0,8.0,-0.6907952959617256,,-0.6907952959617256,3.0,15,0.09018080473432721,-0.034326264599999996
55.0,73.0,8.0,-0.7031632898092095,,-0.7031632898092095,1.0,15,0.09018080473432721,-0.034326264599999996
55.0,1.0,9.0,0.3131238469152027,0.3333333333333333,-0.02020948641813064,1.0,16,0.00251170395221328,-0.0270541476
55.0,2.0,9.0,0.3023089366649556,0.3333333333333333,-0.031024396668377693,1.0,16,0.00251170395221328,-0.0270541476
55.0,3.0,9.0,0.2976695935378768,0.3333333333333333,-0.035663739795456506,1.0,16,0.00251170395221328,-0.0270541476
55.0,4.0,9.0,0.2987851847731322,0.3333333333333333,-0.034548148560201115,1.0,16,0.00251170395221328,-0.0270541476
55.0,5.0,9.0,0.31695069061974657,0.3333333333333333,-0.016382642713586748,1.0,16,0.00251170395221328,-0.0270541476
55.0,71.0,9.0,0.34172706515588125,0.3333333333333333,0.008393731822547934,1.0,17,0.0030278115568573376,-0.028139864000000004
55.0,72.0,9.0,0.3333586068597241,0.3333333333333333,2.5273526390812148e-05,1.0,17,0.0030278115568573376,-0.028139864000000004
55.0,73.0,9.0,0.3455167605867102,0.3333333333333333,0.0121834272533769,1.0,17,0.0030278115568573376,-0.028139864000000004
55.0,74.0,9.0,0.354924037019112,0.3333333333333333,0.0215907036857787,1.0,17,0.0030278115568573376,-0.028139864000000004
55.0,75.0,9.0,0.2288521307249658,0.3333333333333333,-0.10448120260836752,1.0,17,0.0030278115568573376,-0.028139864000000004
55.0,76.0,9.0,0.25144875886188744,0.3333333333333333,-0.08188457447144587,1.0,18,0.08153391652014573,-0.019574863
55.0,77.0,9.0,0.2242632711493457,0.3333333333333333,-0.1090700621839876,4.0,18,0.08153391652014573,-0.019574863
55.0,78.0,9.0,0.2065300188055992,0.3333333333333333,-0.1268033145277341,7.0,18,0.08153391652014573,-0.019574863
55.0,79.0,9.0,-0.11008262252334122,0.3333333333333333,-0.44341595585667454,6.0,18,0.08153391652014573,-0.019574863
55.0,66.0,10.0,-0.05413675079671143,-0.6,0.5458632492032885,6.0,19,0.08084628564678527,-0.0659729684
55.0,67.0,10.0,-0.07973419743393062,,-0.07973419743393062,6.0,19,0.08084628564678527,-0.0659729684
55.0,68.0,10.0,-0.06744307193744115,,-0.06744307193744115,7.0,19,0.08084628564678527,-0.0659729684
55.0,69.0,10.0,-0.07560616695634381,,-0.07560616695634381,7.0,19,0.08084628564678527,-0.0659729684
55.0,70.0,10.0,-0.06479392376164561,,-0.06479392376164561,8.0,19,0.08084628564678527,-0.0659729684
55.0,71.0,10.0,-0.06943688646411206,,-0.06943688646411206,8.0,20,0.06364681618532222,-0.0628557284
55.0,72.0,10.0,-0.06788580315853676,,-0.06788580315853676,7.0,20,0.06364681618532222,-0.0628557284
55.0,73.0,10.0,-0.07743481454295864,,-0.07743481454295864,7.0,20,0.06364681618532222,-0.0628557284
55.0,74.0,10.0,-0.08422456645821408,,-0.08422456645821408,7.0,20,0.06364681618532222,-0.0628557284
55.0,75.0,10.0,-0.21313174330466667,,-0.21313174330466667,7.0,20,0.06364681618532222,-0.0628557284
55.0,76.0,10.0,-0.19294137078463536,,-0.19294137078463536,7.0,21,0.15418066093719918,-0.028337718500000005
55.0,77.0,10.0,-0.2323213984820073,,-0.2323213984820073,7.0,21,0.15418066093719918,-0.028337718500000005
