pid,measure,feature,feature_value,guideline_value,difference,critical_score,segment,smoothed_score_mean,shap_mean
78.0,41.0,1.0,0.6019973608560172,0.2222222222222222,0.37977513863379503,15.0,0,0.2328945369507287,-0.186354028
78.0,42.0,1.0,0.6688326288593651,0.2222222222222222,0.4466104066371429,12.0,0,0.2328945369507287,-0.186354028
78.0,43.0,1.0,0.6335021900298579,0.2222222222222222,0.4112799678076357,10.0,0,0.2328945369507287,-0.186354028
78.0,44.0,1.0,0.6040391543248063,0.2222222222222222,0.3818169321025841,9.0,0,0.2328945369507287,-0.186354028
78.0,45.0,1.0,0.6557093034613388,0.2222222222222222,0.4334870812391166,12.0,0,0.2328945369507287,-0.186354028
78.0,46.0,1.0,0.5995332660460146,0.16666666666666666,0.43286659937934796,9.0,1,0.31656302520726126,-0.181995444
78.0,47.0,1.0,0.7665031725268558,0.2222222222222222,0.5442809503046336,10.0,1,0.31656302520726126,-0.181995444
78.0,48.0,1.0,0.730684549516508,0.2222222222222222,0.5084623272942858,11.0,1,0.31656302520726126,-0.181995444
78.0,49.0,1.0,0.5253880671621924,-0.6666666666666666,1.1920547338288592,9.0,1,0.31656302520726126,-0.181995444
78.0,50.0,1.0,0.6048716912546277,-0.6666666666666666,1.2715383579212944,10.0,1,0.31656302520726126,-0.181995444
78.0,51.0,1.0,0.5867307364514047,-0.6666666666666666,1.2533974031180717,10.0,2,0.384153924631905,-0.147529404
78.0,52.0,1.0,0.5706708366929112,-0.6666666666666666,1.2373375033595777,10.0,2,0.384153924631905,-0.147529404
78.0,53.0,1.0,0.5897701569888478,-0.6666666666666666,1.2564368236555143,10.0,2,0.384153924631905,-0.147529404
78.0,54.0,1.0,0.5670830947314796,-0.6666666666666666,1.2337497613981463,9.0,2,0.384153924631905,-0.147529404
78.0,55.0,1.0,0.5867163724602069,-0.6666666666666666,1.2533830391268737,7.0,2,0.384153924631905,-0.147529404
78.0,121.0,1.0,0.6354122178193928,-0.6666666666666666,1.3020788844860594,9.0,3,0.3873821124504922,-0.13336728599999997
78.0,122.0,1.0,0.6463118058601254,-0.6666666666666666,1.312978472526792,9.0,3,0.3873821124504922,-0.13336728599999997
78.0,123.0,1.0,0.5726839021793046,-0.6666666666666666,1.2393505688459712,9.0,3,0.3873821124504922,-0.13336728599999997
78.0,124.0,1.0,0.6002660211169824,-0.6666666666666666,1.2669326877836489,9.0,3,0.3873821124504922,-0.13336728599999997
78.0,125.0,1.0,0.6399621556711911,-0.6666666666666666,1.3066288223378577,10.0,3,0.3873821124504922,-0.13336728599999997
78.0,126.0,1.0,0.5658133179095988,-0.6666666666666666,1.2324799845762655,10.0,4,0.410214613550936,-0.13185568
78.0,127.0,1.0,0.5196390233252066,-0.6666666666666666,1.1863056899918734,10.0,4,0.410214613550936,-0.13185568
78.0,128.0,1.0,0.4844234964252814,,0.4844234964252814,9.0,4,0.410214613550936,-0.13185568
78.0,129.0,1.0,0.5775276315310673,-0.6666666666666666,1.244194298197734,12.0,4,0.410214613550936,-0.13185568
78.0,130.0,1.0,0.5975391610280021,-0.6666666666666666,1.2642058276946688,12.0,4,0.410214613550936,-0.13185568
78.0,131.0,1.0,0.6445503974995164,-0.8333333333333333,1.4778837308328496,11.0,5,0.4676885942633465,-0.152625696
78.0,132.0,1.0,0.6488454223875251,-0.8333333333333333,1.4821787557208583,11.0,5,0.4676885942633465,-0.152625696
78.0,133.0,1.0,0.6735016920781631,-0.8333333333333333,1.5068350254114964,11.0,5,0.4676885942633465,-0.152625696
78.0,134.0,1.0,0.6403409819990462,-0.8333333333333333,1.4736743153323797,11.0,5,0.4676885942633465,-0.152625696
78.0,135.0,1.0,0.6099490748632068,-0.8333333333333333,1.44328240819654,10.0,5,0.4676885942633465,-0.152625696
78.0,141.0,1.0,0.6776618869687956,-0.6666666666666666,1.3443285536354623,1.0,6,0.21247154147711528,-0.162864884
78.0,142.0,1.0,0.6823836181553189,-0.6666666666666666,1.3490502848219856,2.0,6,0.21247154147711528,-0.162864884
78.0,143.0,1.0,0.6550152354066638,-0.6666666666666666,1.3216819020733306,3.0,6,0.21247154147711528,-0.162864884
78.0,144.0,1.0,0.574489934672568,-0.6666666666666666,1.2411566013392346,5.0,6,0.21247154147711528,-0.162864884
78.0,145.0,1.0,0.6078394833559646,-0.7619047619047621,1.3697442452607267,12.0,6,0.21247154147711528,-0.162864884
78.0,146.0,1.0,0.6253922805996104,-0.7222222222222222,1.3476145028218327,12.0,7,0.3827718073068125,-0.1168469204
78.0,147.0,1.0,0.6519039949132319,-0.7222222222222222,1.374126217135454,11.0,7,0.3827718073068125,-0.1168469204
78.0,148.0,1.0,0.265080562838631,-0.5833333333333333,0.8484138961719643,9.0,7,0.3827718073068125,-0.1168469204
78.0,149.0,1.0,0.1398985710701557,-0.5833333333333333,0.7232319044034891,10.0,7,0.3827718073068125,-0.1168469204
78.0,150.0,1.0,0.1358952309634025,-0.3333333333333333,0.4692285642967358,12.0,7,0.3827718073068125,-0.1168469204
78.0,151.0,1.0,0.17306885714340425,-0.3333333333333333,0.5064021904767375,13.0,8,0.19586996162235626,-0.11705983
78.0,152.0,1.0,0.2604354396051627,-0.3333333333333333,0.593768772938496,13.0,8,0.19586996162235626,-0.11705983
78.0,153.0,1.0,0.20086662746893053,,0.20086662746893053,9.0,8,0.19586996162235626,-0.11705983
78.0,154.0,1.0,0.27315408349117765,,0.27315408349117765,9.0,8,0.19586996162235626,-0.11705983
78.0,155.0,1.0,0.12672736570147025,,0.12672736570147025,9.0,8,0.19586996162235626,-0.11705983
78.0,51.0,2.0,-0.0016258122837021773,-0.6666666666666666,0.6650408543829645,9.0,9,0.20319693761799953,-0.021403420799999993
78.0,52.0,2.0,0.02784986373360354,-0.6666666666666666,0.6945165304002702,8.0,9,0.20319693761799953,-0.021403420799999993
78.0,53.0,2.0,0.01345503783475288,-0.6666666666666666,0.6801217045014195,8.0,9,0.20319693761799953,-0.021403420799999993
78.0,54.0,2.0,-0.3356167610540487,-0.6666666666666666,0.33104990561261793,7.0,9,0.20319693761799953,-0.021403420799999993
78.0,55.0,2.0,-0.3561429044756281,-0.6666666666666666,0.3105237621910385,5.0,9,0.20319693761799953,-0.021403420799999993
78.0,106.0,2.0,0.3689440934310595,-0.2380952380952381,0.6070393315262976,11.0,10,0.29019266469674276,-0.07258775399999999
78.0,107.0,2.0,0.4102692961069754,-0.2380952380952381,0.6483645342022135,11.0,10,0.29019266469674276,-0.07258775399999999
78.0,108.0,2.0,0.3684132003163909,-0.25925925925925924,0.6276724595756502,11.0,10,0.29019266469674276,-0.07258775399999999
78.0,109.0,2.0,0.3384757698620482,-0.2380952380952381,0.5765710079572863,8.0,10,0.29019266469674276,-0.07258775399999999
78.0,110.0,2.0,0.4002158429077314,-0.2380952380952381,0.6383110810029695,9.0,10,0.29019266469674276,-0.07258775399999999
78.0,111.0,2.0,0.3822491711977079,-0.2380952380952381,0.620344409292946,10.0,11,0.1686021555728504,-0.0599790984
78.0,112.0,2.0,0.3303145331032542,-0.26666666666666666,0.5969811997699208,8.0,11,0.1686021555728504,-0.0599790984
78.0,113.0,2.0,0.24474210890203565,-0.6666666666666666,0.9114087755687024,3.0,11,0.1686021555728504,-0.0599790984
78.0,114.0,2.0,0.2298066223745019,-0.5,0.7298066223745019,3.0,11,0.1686021555728504,-0.0599790984
