pid,measure,feature,feature_value,guideline_value,difference,critical_score,segment,smoothed_score_mean,shap_mean
54.0,6.0,1.0,-0.002470438021089705,0.6666666666666666,-0.6691371046877563,1.0,0,0.0758612969918917,-0.06452104280000001
54.0,7.0,1.0,-0.07578583047708365,0.6666666666666666,-0.7424524971437503,2.0,0,0.0758612969918917,-0.06452104280000001
54.0,8.0,1.0,-0.06596299569662277,0.6666666666666666,-0.7326296623632894,2.0,0,0.0758612969918917,-0.06452104280000001
54.0,9.0,1.0,-0.08925207980299532,0.6666666666666666,-0.7559187464696621,1.0,0,0.0758612969918917,-0.06452104280000001
54.0,10.0,1.0,-0.17002829459183966,0.6666666666666666,-0.8366949612585063,1.0,0,0.0758612969918917,-0.06452104280000001
54.0,41.0,1.0,0.28600878074728353,0.6666666666666666,-0.3806578859193831,6.0,1,0.11732762028539268,-0.151596508
54.0,42.0,1.0,0.23979889494586604,0.6666666666666666,-0.4268677717208006,6.0,1,0.11732762028539268,-0.151596508
54.0,43.0,1.0,0.22881879820621465,0.6666666666666666,-0.43784786846045204,4.0,1,0.11732762028539268,-0.151596508
54.0,44.0,1.0,0.2563312086485874,0.6666666666666666,-0.4103354580180793,2.0,1,0.11732762028539268,-0.151596508
54.0,45.0,1.0,0.3567830442699007,0.6666666666666666,-0.3098836223967659,1.0,1,0.11732762028539268,-0.151596508
54.0,51.0,1.0,0.19224671926431824,0.6666666666666666,-0.4744199474023484,1.0,2,0.11305182163183088,-0.144341944
54.0,52.0,1.0,0.2132240381220573,0.6666666666666666,-0.4534426285446093,1.0,2,0.11305182163183088,-0.144341944
54.0,53.0,1.0,0.28394568987162794,0.6666666666666666,-0.3827209767950387,3.0,2,0.11305182163183088,-0.144341944
54.0,54.0,1.0,0.19997651189757604,0.6666666666666666,-0.4666901547690906,6.0,2,0.11305182163183088,-0.144341944
54.0,55.0,1.0,0.2182938819749456,0.6666666666666666,-0.4483727846917209,6.0,2,0.11305182163183088,-0.144341944
54.0,37.0,4.0,-0.924289294011583,0.0,-0.924289294011583,2.0,3,0.15159900935193113,-0.045561849
54.0,38.0,4.0,-0.9155143596395974,0.0,-0.9155143596395974,2.0,3,0.15159900935193113,-0.045561849
54.0,39.0,4.0,-0.9260639068507572,0.0,-0.9260639068507572,3.0,3,0.15159900935193113,-0.045561849
54.0,40.0,4.0,-0.9216773263800404,0.0,-0.9216773263800404,5.0,3,0.15159900935193113,-0.045561849
54.0,41.0,4.0,-0.9304093043230964,0.0,-0.9304093043230964,8.0,4,0.2259647055539277,-0.065605356
54.0,42.0,4.0,-0.8983504090885556,,-0.8983504090885556,6.0,4,0.2259647055539277,-0.065605356
54.0,43.0,4.0,-0.9074073189183314,,-0.9074073189183314,3.0,4,0.2259647055539277,-0.065605356
54.0,44.0,4.0,-0.9145959196614284,,-0.9145959196614284,1.0,4,0.2259647055539277,-0.065605356
54.0,45.0,4.0,-0.9150646964707106,,-0.9150646964707106,3.0,4,0.2259647055539277,-0.065605356
54.0,56.0,4.0,-0.9239184499783468,,-0.9239184499783468,6.0,5,0.16078665126831035,-0.0294873636
54.0,57.0,4.0,-0.9297804261445238,,-0.9297804261445238,4.0,5,0.16078665126831035,-0.0294873636
54.0,58.0,4.0,-0.9228163614141116,,-0.9228163614141116,3.0,5,0.16078665126831035,-0.0294873636
54.0,59.0,4.0,-0.9400495742806064,,-0.9400495742806064,1.0,5,0.16078665126831035,-0.0294873636
54.0,53.0,5.0,0.901777366582726,-0.6666666666666666,1.5684440332493923,3.0,6,0.1898613196088943,-0.0746975092
54.0,54.0,5.0,0.9053817656560296,-0.6666666666666666,1.5720484323226962,6.0,6,0.1898613196088943,-0.0746975092
54.0,55.0,5.0,0.9080180686957045,,0.9080180686957045,6.0,6,0.1898613196088943,-0.0746975092
54.0,56.0,5.0,0.9161153555489336,,0.9161153555489336,6.0,7,0.16281886534536114,-0.05526537060000001
54.0,57.0,5.0,0.9126892847700394,,0.9126892847700394,4.0,7,0.16281886534536114,-0.05526537060000001
54.0,58.0,5.0,0.9053254099740397,,0.9053254099740397,3.0,7,0.16281886534536114,-0.05526537060000001
54.0,59.0,5.0,0.9150463710216721,,0.9150463710216721,1.0,7,0.16281886534536114,-0.05526537060000001
54.0,77.0,5.0,0.7956942978148527,,0.7956942978148527,1.0,8,0.041336167847001434,-0.0840709515
54.0,78.0,5.0,0.7942075718686425,,0.7942075718686425,1.0,8,0.041336167847001434,-0.0840709515
54.0,79.0,5.0,0.6784920165329049,,0.6784920165329049,1.0,8,0.041336167847001434,-0.0840709515
54.0,31.0,6.0,0.029351802758660117,1.0,-0.97064819724134,1.0,9,0.07947838846425555,-0.019945098799999998
54.0,32.0,6.0,-0.0011035171610684902,1.0,-1.0011035171610685,1.0,9,0.07947838846425555,-0.019945098799999998
54.0,33.0,6.0,0.030718723618681217,1.0,-0.9692812763813188,1.0,9,0.07947838846425555,-0.019945098799999998
54.0,34.0,6.0,-3.394149028934645e-05,1.0,-1.0000339414902892,1.0,9,0.07947838846425555,-0.019945098799999998
54.0,35.0,6.0,-0.03760367364168382,1.0,-1.0376036736416838,2.0,9,0.07947838846425555,-0.019945098799999998
54.0,36.0,6.0,-0.01928906223406224,1.0,-1.0192890622340622,2.0,10,0.13657039470612578,-0.020168319799999997
54.0,37.0,6.0,-0.03848546272177533,1.0,-1.0384854627217752,1.0,10,0.13657039470612578,-0.020168319799999997
54.0,38.0,6.0,-0.0320950042510606,1.0,-1.0320950042510606,1.0,10,0.13657039470612578,-0.020168319799999997
54.0,39.0,6.0,-0.02447989346017421,1.0,-1.0244798934601742,2.0,10,0.13657039470612578,-0.020168319799999997
54.0,40.0,6.0,-0.008840600564374412,1.0,-1.0088406005643744,4.0,10,0.13657039470612578,-0.020168319799999997
54.0,37.0,7.0,-0.5851227699172381,0.0,-0.5851227699172381,1.0,11,0.07583523537886531,-0.14323387199999998
54.0,38.0,7.0,-0.5625601026698059,0.0,-0.5625601026698059,1.0,11,0.07583523537886531,-0.14323387199999998
54.0,39.0,7.0,-0.5852542008259357,0.0,-0.5852542008259357,2.0,11,0.07583523537886531,-0.14323387199999998
54.0,40.0,7.0,-0.5604809523952619,0.0,-0.5604809523952619,4.0,11,0.07583523537886531,-0.14323387199999998
54.0,41.0,7.0,-0.55830643096658,0.0,-0.55830643096658,6.0,12,0.13673912126271054,-0.160193166
54.0,42.0,7.0,-0.5408562684292069,,-0.5408562684292069,5.0,12,0.13673912126271054,-0.160193166
54.0,43.0,7.0,-0.5372783722902654,,-0.5372783722902654,2.0,12,0.13673912126271054,-0.160193166
54.0,44.0,7.0,-0.5461077903897698,,-0.5461077903897698,1.0,12,0.13673912126271054,-0.160193166
54.0,45.0,7.0,-0.5858433738649239,,-0.5858433738649239,3.0,12,0.13673912126271054,-0.160193166
54.0,46.0,7.0,-0.5834964355770067,,-0.5834964355770067,3.0,13,0.05288608526857173,-0.1318296
54.0,47.0,7.0,-0.5627372486771809,,-0.5627372486771809,2.0,13,0.05288608526857173,-0.1318296
54.0,48.0,7.0,-0.5447968311160604,,-0.5447968311160604,1.0,13,0.05288608526857173,-0.1318296
54.0,41.0,8.0,-0.7509954733677773,,-0.7509954733677773,6.0,14,0.17179703430456333,-0.059211927600000006
54.0,42.0,8.0,-0.7322615441584945,,-0.7322615441584945,6.0,14,0.17179703430456333,-0.059211927600000006
