pid,measure,feature,feature_value,guideline_value,difference,critical_score,segment,smoothed_score_mean,shap_mean
53.0,31.0,6.0,0.13500217785690416,1.0,-0.8649978221430958,1.0,0,0.07150076853770203,-0.0078403033
53.0,32.0,6.0,0.14912061098401064,1.0,-0.8508793890159894,1.0,0,0.07150076853770203,-0.0078403033
53.0,33.0,6.0,0.14187997682591091,1.0,-0.8581200231740891,1.0,0,0.07150076853770203,-0.0078403033
53.0,34.0,6.0,0.09470738483788743,1.0,-0.9052926151621126,1.0,0,0.07150076853770203,-0.0078403033
53.0,35.0,6.0,0.17258649052103636,1.0,-0.8274135094789636,2.0,0,0.07150076853770203,-0.0078403033
53.0,37.0,7.0,0.7454478561853249,0.0,0.7454478561853249,2.0,1,0.1200202877682631,-0.0128738777
53.0,38.0,7.0,0.7632720291283075,0.0,0.7632720291283075,2.0,1,0.1200202877682631,-0.0128738777
53.0,39.0,7.0,0.6127935349366307,0.0,0.6127935349366307,3.0,1,0.1200202877682631,-0.0128738777
53.0,40.0,7.0,0.5858625370552837,0.0,0.5858625370552837,5.0,1,0.1200202877682631,-0.0128738777
53.0,41.0,7.0,0.6514938406823669,0.0,0.6514938406823669,7.0,2,0.15772646292335402,-0.00760842716
53.0,42.0,7.0,0.6425164185037489,,0.6425164185037489,5.0,2,0.15772646292335402,-0.00760842716
53.0,43.0,7.0,0.5726807938394136,,0.5726807938394136,2.0,2,0.15772646292335402,-0.00760842716
53.0,44.0,7.0,0.4716240046348179,,0.4716240046348179,1.0,2,0.15772646292335402,-0.00760842716
53.0,45.0,7.0,0.7137018915638704,,0.7137018915638704,3.0,2,0.15772646292335402,-0.00760842716
53.0,69.0,7.0,0.6439702965691354,,0.6439702965691354,2.0,3,0.05243737151757668,-0.01002335758
53.0,70.0,7.0,0.4764554638835206,,0.4764554638835206,4.0,3,0.05243737151757668,-0.01002335758
53.0,71.0,7.0,0.6150170634031233,,0.6150170634031233,4.0,3,0.05243737151757668,-0.01002335758
53.0,72.0,7.0,0.616480244934897,,0.616480244934897,2.0,3,0.05243737151757668,-0.01002335758
53.0,41.0,8.0,-0.045473017833053575,,-0.045473017833053575,6.0,4,0.03364703463484449,-0.032968179380000004
53.0,42.0,8.0,0.13649919017553944,,0.13649919017553944,6.0,4,0.03364703463484449,-0.032968179380000004
53.0,43.0,8.0,0.2109527172465122,,0.2109527172465122,3.0,4,0.03364703463484449,-0.032968179380000004
53.0,44.0,8.0,-0.10843020920112788,,-0.10843020920112788,1.0,4,0.03364703463484449,-0.032968179380000004
53.0,45.0,8.0,-0.05508180707148025,,-0.05508180707148025,2.0,4,0.03364703463484449,-0.032968179380000004
53.0,66.0,8.0,0.10585610920578037,,0.10585610920578037,2.0,5,0.03189955637956338,-0.0430315342
53.0,67.0,8.0,-0.18690241086644832,,-0.18690241086644832,2.0,5,0.03189955637956338,-0.0430315342
53.0,68.0,8.0,-0.02513838906250621,,-0.02513838906250621,2.0,5,0.03189955637956338,-0.0430315342
53.0,69.0,8.0,0.08587670369728251,,0.08587670369728251,3.0,5,0.03189955637956338,-0.0430315342
53.0,70.0,8.0,-0.2507660558800022,,-0.2507660558800022,5.0,5,0.03189955637956338,-0.0430315342
53.0,77.0,8.0,0.2222911054632484,,0.2222911054632484,2.0,6,0.019750838898450192,-0.03319571475
53.0,78.0,8.0,0.22030735269863969,,0.22030735269863969,2.0,6,0.019750838898450192,-0.03319571475
